cells,panels,penalty_v,penalty_p,cost,sum_d
110,58,32.41510860740117,649.0266924709607,49900,29655.034721774195
120,58,8.756726064944738,609.1713442400086,50640,29655.034721774195
130,58,2.543312459015011,575.6030744699481,51380,29655.034721774195
140,58,1.1926295453914202,546.9830248535591,52120,29655.034721774195
150,58,0.7799123951174224,522.2737226915987,52860,29655.034721774195
160,58,0.6983234958214086,500.71637241737784,53600,29655.034721774195
170,58,0.6572456431260316,481.7896476933862,54340,29655.034721774195
180,58,0.6207319962856969,465.0267227056566,55080,29655.034721774195
190,58,0.5880618912180284,450.05954888898475,55820,29655.034721774195
200,58,0.5586587966571266,436.64960964936347,56560,29655.034721774195
70,60,1373.8182069525271,1091.9705782616704,48380,29655.034721774195
80,60,693.4369898862153,921.9627076947274,49120,29655.034721774195
90,60,297.15773492990564,829.7008031815486,49860,29655.034721774195
100,60,106.72043244001902,763.1849064688821,50600,29655.034721774195
110,60,32.41510860740117,709.800204546533,51340,29655.034721774195
120,60,8.756726064944738,665.5791101687757,52080,29655.034721774195
130,60,2.543312459015011,628.1951800900928,52820,29655.034721774195
140,60,1.1926295453914202,596.2586258613336,53560,29655.034721774195
150,60,0.7799123951174224,568.6796273696547,54300,29655.034721774195
160,60,0.6983234958214086,544.6249511852654,55040,29655.034721774195
170,60,0.6572456431260316,523.4461792401471,55780,29655.034721774195
180,60,0.6207319962856969,504.6954904405995,56520,29655.034721774195
190,60,0.5880618912180284,487.9698176254521,57260,29655.034721774195
200,60,0.5586587966571266,472.9612265544738,58000,29655.034721774195
